"","V1","V2","V3","V4","V5"
"190","-0.0278787878787879","-0.0980575280543844","0.0634811429535702","-0.0485306546838278","pn500"
"191","-0.0427272727272727","-0.112032409471112","0.0649371486731656","-0.0610200037735676","pn500"
"192","-0.0572727272727273","-0.125600126624819","0.0665667109927454","-0.0730902773112368","pn500"
"193","-0.0715151515151515","-0.138769240694267","0.0683555612810382","-0.0847536983599773","pn500"
"194","-0.0863636363636364","-0.152381417762021","0.0704160742489228","-0.0967568751207559","pn500"
"195","-0.101212121212121","-0.165872322706808","0.0726787074217528","-0.108598923183226","pn500"
"196","-0.115454545454545","-0.178697292555192","0.0750411314118195","-0.119805138569818","pn500"
"197","-0.13","-0.191683207092892","0.0776403647580768","-0.131102397392678","pn500"
"198","-0.144242424242424","-0.204287611201977","0.0803703983136423","-0.142018803675046","pn500"
"199","-0.159090909090909","-0.217316079150663","0.083403759813308","-0.153253145828501","pn500"
"200","-0.173636363636364","-0.229964957005348","0.0865647209645904","-0.164110433642094","pn500"
"201","-0.188484848484848","-0.242764663145967","0.0899793521443667","-0.175048099149993","pn500"
"202","-0.202727272727273","-0.254932552994235","0.0934369094679608","-0.185398432322673","pn500"
"203","-0.217575757575758","-0.267509820552407","0.0972222716184813","-0.196050173914109","pn500"
"204","-0.231818181818182","-0.279466251782838","0.101032259971803","-0.206129919554587","pn500"
"205","-0.246363636363636","-0.291572728130915","0.105097223634099","-0.216291481195635","pn500"
"206","-0.260909090909091","-0.303573547958136","0.109338281497822","-0.226319316066663","pn500"
"207","-0.273939393939394","-0.314230457795312","0.1132939368197","-0.23518438016453","pn500"
"208","-0.288484848484849","-0.326033537436371","0.11786456166036","-0.244963561085902","pn500"
"209","-0.303333333333333","-0.337977359860423","0.122705665701081","-0.254815071154932","pn500"
"210","-0.318181818181818","-0.349814773684697","0.1277241174081","-0.2645342035387","pn500"
"211","-0.332424242424242","-0.36106787167927","0.132706327821185","-0.273731372387053","pn500"
"212","-0.347272727272727","-0.372699570034612","0.138067638643089","-0.28319629964379","pn500"
"213","-0.361212121212121","-0.383521840297353","0.143262844770844","-0.291962342894657","pn500"
"214","-0.376060606060606","-0.394953494205007","0.148957563005563","-0.301182249229894","pn500"
"215","-0.390606060606061","-0.406052081891945","0.15470234110309","-0.310092606411684","pn500"
"216","-0.405151515151515","-0.417053809177252","0.160608553203336","-0.318885639609283","pn500"
"217","-0.42030303030303","-0.428413926063519","0.166927550312083","-0.327924427049345","pn500"
"218","-0.434242424242424","-0.4387702217122","0.172899380796604","-0.33612606943616","pn500"
"219","-0.438181818181818","-0.441672522400274","0.174627869548804","-0.338414731144206","pn500"
"220","-0.437575757575758","-0.440959389667571","0.174360189232198","-0.337941853105647","pn500"
"221","-0.427878787878788","-0.429552032034921","0.170084219392997","-0.330374087379988","pn500"
"222","-0.412424242424242","-0.411442074018705","0.163445687988821","-0.318273276850038","pn500"
"223","-0.397272727272727","-0.393796970539804","0.157211717170356","-0.30634780835135","pn500"
"224","-0.382121212121212","-0.376258807081987","0.151245096404601","-0.294361313639633","pn500"
"225","-0.367575757575758","-0.359524210386237","0.145772241028863","-0.282795421672988","pn500"
"226","-0.352121212121212","-0.341847151631122","0.14021595777744","-0.270446294847099","pn500"
"227","-0.337575757575758","-0.32531276820345","0.135243635571896","-0.258762981852753","pn500"
"228","-0.322727272727273","-0.308532122671091","0.130413233862208","-0.246777720013541","pn500"
"229","-0.308787878787879","-0.292872428411349","0.126112483061339","-0.235469904915594","pn500"
"230","-0.294848484848485","-0.27730004881051","0.122030018907726","-0.224108923716482","pn500"
"231","-0.28030303030303","-0.261141212162885","0.1179965636523","-0.212198248356514","pn500"
"232","-0.266060606060606","-0.245411074348139","0.114277279721496","-0.200478524662501","pn500"
"233","-0.251212121212121","-0.22910499645201","0.110633297102387","-0.18820142061643","pn500"
"234","-0.236363636363636","-0.212895766776114","0.107231435033857","-0.175862883453367","pn500"
"235","-0.221515151515151","-0.196782810100716","0.104070255466575","-0.163462620310852","pn500"
"236","-0.207272727272727","-0.181419320152263","0.101267591201504","-0.151509010620814","pn500"
"237","-0.193030303030303","-0.166143355540487","0.0986837402781238","-0.139498068303226","pn500"
"238","-0.177878787878788","-0.149984910961454","0.0961664167093285","-0.126659187227991","pn500"
"239","-0.162727272727273","-0.133924396349566","0.0938939180583974","-0.113754828379416","pn500"
"240","-0.148787878787879","-0.119238272442647","0.0920270931395853","-0.101822299436694","pn500"
"241","-0.134242424242424","-0.103999067948436","0.0902927182676922","-0.0893125659065135","pn500"
"242","-0.119393939393939","-0.0885328916660751","0.0887484896830033","-0.0764797325393009","pn500"
"243","-0.104545454545455","-0.0731585750973918","0.0874339103825071","-0.0635828240425932","pn500"
"244","-0.0903030303030303","-0.0584993686695642","0.0863919549189988","-0.051150573061722","pn500"
"245","-0.0751515151515151","-0.0429933118897487","0.0855056008482478","-0.0378614584613968","pn500"
"246","-0.0609090909090909","-0.0285059560523162","0.0848932718607271","-0.0253060984326737","pn500"
"247","-0.0460606060606061","-0.0134881631012176","0.0844700016041927","-0.0121538393408639","pn500"
"248","-0.0318181818181818","0.0008311027976621","0.0842778974630542","0.000524500661264703","pn500"
"249","-0.016969696969697","0.0156721832757678","0.0842902380803528","0.0138055522936388","pn500"
"250","-0.00303030303030303","0.0294805007732189","0.0845086988169241","0.0263356194521456","pn500"
"251","0.0115151515151515","0.043768670948289","0.0849375061008982","-0.00712938381942265","pn500"
"252","0.0266666666666667","0.0585222890911834","0.0856006677819329","0.00770649918704486","pn500"
"253","0.0409090909090909","0.072264613772283","0.0864341670508073","0.0214808183915437","pn500"
"254","0.0554545454545455","0.0861793953248158","0.0874852887056769","0.0353858881364009","pn500"
"255","0.0703030303030303","0.100260100105861","0.088764922151409","0.0494135822334097","pn500"
"256","0.0851515151515151","0.114215358607949","0.0902536327287384","0.0632729595996103","pn500"
"257","0.0993939393939394","0.127481760694996","0.0918803363210335","0.0764073582759327","pn500"
"258","0.113939393939394","0.140914647147112","0.093734616476597","0.0896672483121942","pn500"
"259","0.128484848484848","0.154230301135646","0.0957842840714641","0.102771912710691","pn500"
"260","0.143333333333333","0.167704734210377","0.098074370361054","0.115993199611338","pn500"
"261","0.157878787878788","0.180786583802723","0.100513711949569","0.128790323405675","pn500"
"262","0.172727272727273","0.194024424540966","0.103198118799973","0.14170176685261","pn500"
"263","0.186969696969697","0.206608821882767","0.105961496967677","0.153939058610836","pn500"
"264","0.201818181818182","0.219616609954478","0.109029324928967","0.166551882828456","pn500"
"265","0.216363636363636","0.232245410449421","0.112223748346487","0.178760921123448","pn500"
"266","0.231212121212121","0.245024799822993","0.115672240804675","0.191079880439672","pn500"
"267","0.245454545454545","0.25717337577602","0.119161987953669","0.202756463989871","pn500"
"268","0.259090909090909","0.26870559361058","0.122668897623342","0.213809717087586","pn500"
"269","0.273939393939394","0.281160155897807","0.126658768558772","0.225715308232252","pn500"
"270","0.288181818181818","0.292999938808014","0.130663170779135","0.237000696658722","pn500"
"271","0.302727272727273","0.304988302978417","0.134924988070888","0.248396423886931","pn500"
"272","0.317272727272727","0.31687204142515","0.139361181568755","0.259084930221138","pn500"
"273","0.331818181818182","0.32865206724544","0.14397022944403","0.268868495965224","pn500"
"274","0.346363636363636","0.340329285567662","0.148750623149419","0.278524636360657","pn500"
"275","0.361212121212121","0.352145745871998","0.153803997389666","0.288253565586184","pn500"
"276","0.375151515151515","0.363139920845917","0.158712695665457","0.297265449403879","pn500"
"277","0.388787878787879","0.37380513967536","0.163664603676992","0.305971418657689","pn500"
"278","0.403636363636364","0.385323360552191","0.169215043629748","0.315335515997587","pn500"
"279","0.417878787878788","0.396273021531715","0.174702982401249","0.32419804918248","pn500"
"280","0.432727272727273","0.407591074006554","0.180587036357326","0.333319929112427","pn500"
"281","0.446666666666667","0.418121524417893","0.186268608904084","0.341769561544842","pn500"
"282","0.453939393939394","0.423569721402251","0.189309492718032","0.34612315157649","pn500"
"283","0.453333333333333","0.422860977227366","0.18905278379597","0.345644038493421","pn500"
"284","0.452121212121212","0.421443832511134","0.188540225035694","0.344685616508055","pn500"
"285","0.436969696969697","0.403738112314097","0.182154712421889","0.33270008852469","pn500"
"286","0.421818181818182","0.386139699512194","0.176037468295918","0.320653765588749","pn500"
"287","0.406969696969697","0.368997778872667","0.170303878818313","0.308788506070565","pn500"
"288","0.391818181818182","0.351609913546166","0.164713003380848","0.296620926587255","pn500"
"289","0.376363636363636","0.333981779535153","0.15927903198968","0.28414706816136","pn500"
"290","0.362121212121212","0.317836671215377","0.154522321796301","0.272592145033206","pn500"
"291","0.347575757575758","0.301441985128306","0.149899242942259","0.260735148948937","pn500"
"292","0.332424242424242","0.284463548854801","0.145331940137285","0.248324018619912","pn500"
"293","0.317878787878788","0.268263033661464","0.141194288517578","0.236348985258794","pn500"
"294","0.303636363636364","0.252492323045453","0.137373572583612","0.223875111743784","pn500"
"295","0.287878787878788","0.235143280524439","0.133394905675017","0.209312100768078","pn500"
"296","0.273939393939394","0.219892784657273","0.130117150855585","0.19636845464345","pn500"
"297","0.259090909090909","0.203738269936278","0.126852076174311","0.182522857165933","pn500"
"298","0.245151515151515","0.188662880794815","0.124012088169138","0.169466919841656","pn500"
"299","0.23","0.172367954244543","0.121153559672247","0.155216154733291","pn500"
"300","0.215454545454545","0.156819631601666","0.11864638942869","0.141473054281587","pn500"
"301","0.200909090909091","0.141361771926893","0.116365376605393","0.127669783463446","pn500"
"302","0.185757575757576","0.125353518763699","0.114223531576198","0.113228399698734","pn500"
"303","0.171515151515152","0.11039695932347","0.112438193581685","0.0995915646924036","pn500"
"304","0.157272727272727","0.0955256069491422","0.110865873251926","0.085896219771409","pn500"
"305","0.142424242424242","0.0801097578896867","0.1094474627245","0.0715568116554311","pn500"
"306","0.127575757575758","0.0647854696307055","0.108257954198259","0.0571532289575906","pn500"
"307","0.113030303030303","0.0498630814437633","0.107315620094539","0.0429804362557253","pn500"
"308","0.0978787878787879","0.0344093657986495","0.106560118860543","0.028152350063857","pn500"
"309","0.0839393939393939","0.0202781135772268","0.106080473155471","0.0144481700479321","pn500"
"310","0.0693939393939394","0.00561467728005017","0.105785518776166","8.80124111335354e-05","pn500"
"311","0.0548484848484848","-0.00896344447867013","0.105703850743001","-0.0143351794027218","pn500"
"312","0.04","-0.0237320731854359","0.105836944312533","-0.0291234995446874","pn500"
"313","0.0254545454545455","-0.0380704114558176","0.106182138104321","-0.0436386284868068","pn500"
"314","0.0109090909090909","-0.0522836151376577","0.106735889543679","-0.0579821508013802","pn500"
"315","-0.00363636363636364","-0.0663727763146381","0.107496378491136","-0.0242179674960203","pn500"
"316","-0.0178787878787879","-0.08004801501401","0.108441687729556","-0.0365089102610894","pn500"
"317","-0.0324242424242424","-0.0938948687011605","0.109606022493396","-0.0488998226034127","pn500"
"318","-0.046969696969697","-0.107620877119769","0.11097176603814","-0.061127868210299","pn500"
"319","-0.0618181818181818","-0.121510557790277","0.112569773001434","-0.0734465741654732","pn500"
"320","-0.0766666666666667","-0.135276494032994","0.114374020677714","-0.0855999607061244","pn500"
"321","-0.0912121212121212","-0.148641353721433","0.116341678772739","-0.0973455357780958","pn500"
"322","-0.105151515151515","-0.161337565429703","0.118413649157947","-0.10845371552626","pn500"
"323","-0.120606060606061","-0.175296071641173","0.120907047896406","-0.120614094348821","pn500"
"324","-0.134848484848485","-0.188040511271391","0.12340368891675","-0.131664146645652","pn500"
"325","-0.14969696969697","-0.201213726110367","0.126195805599265","-0.143036054285819","pn500"
"326","-0.163939393939394","-0.213736687602393","0.129061576849927","-0.153797356621252","pn500"
"327","-0.178787878787879","-0.22668097287042","0.132235242817357","-0.164872081819283","pn500"
